id,title,artist,danceability,decade,Track URI,Genre,recommended,recommendations
SOBRAOS131677145D9,Singing The Blues,Guy Mitchell,0.601258,1950s,http://dbpedia.org/resource/Singing_the_Blues,Rock Pop,Music Music Music,Sh-Boom;All Shook Up;Music Music Music;Little Darlin';It's All in the Game;
SOIDWCC1375D164AB4,All I Have To Do Is Dream,The Everly Brothers,0.645062,1950s,http://dbpedia.org/resource/All_I_Have_to_Do_Is_Dream,Rock,Oh Carol,Rock Around The Clock;Great Balls of Fire;Heartbreak Hotel;Don't Be Cruel;The Great Pretender;When;Tequila;Lonely Boy;Johnny B. Goode;Bird Dog;It's Only Make Believe;Oh Carol;Teddy Bear;Bye Bye Love;Blue Suede Shoes;Long Tall Sally;
SOQNGHO13EAB80E17E,I Need You Now,Eddie Fisher,0.482235,1950s,http://dbpedia.org/resource/I_Need_You_Now_(1954_song),Pop,That's Amore,Here In My Heart;Mister Sandman;Secret Love;Volare;Diana;The Thing;That's Amore;Wanted;Mambo Italiano;Cara Mia;
SOFUVMG14F9AF502EA,Wanted,Perry Como,0.450795,1950s,http://dbpedia.org/resource/Wanted_(Perry_Como_song),Pop,That's Amore,Here In My Heart;Mister Sandman;Secret Love;Volare;Diana;The Thing;That's Amore;I Need You Now;Mambo Italiano;Cara Mia;
SOHDPFP14F9CCD0E4D,I Believe,Frankie Laine,0.501154,1950s,http://dbpedia.org/resource/I_Believe_(Frankie_Laine_song),Folk World Country,Tom Dooley,Tom Dooley;Tennessee Waltz;
SOUYJWA14520DB0F0E,Wheel Of Fortune,Kay Starr,0.530376,1950s,http://dbpedia.org/resource/Wheel_of_Fortune_(1951_song),Jazz Pop,You Belong to Me,You Belong to Me;Vaya Con Dios;Mona Lisa;Unforgettable;Hey There;This Ole House;Pretend;Rags To Riches;
SOTXTKF14F9B26E9E9,Living Doll,Cliff Richard,0.68566,1950s,http://dbpedia.org/resource/Living_Doll_(song),Rock Stage&Screen,Jailhouse Rock,Jailhouse Rock;
SOVEXNS1373B84294A,Three Coins in a Fountain,The Four Aces,0.259434,1950s,http://dbpedia.org/resource/Three_Coins_in_the_Fountain_(song),Pop Stage&Screen,Love Me Tender,Love Is A Many Splendoured Thing;Love Me Tender;Tammy;
SOXSKAA142B367398F,Mambo Italiano,Rosemary Clooney,0.667107,1950s,http://dbpedia.org/resource/Mambo_Italiano_(song),Pop,Here In My Heart,Here In My Heart;Mister Sandman;Secret Love;Volare;Diana;The Thing;That's Amore;I Need You Now;Wanted;Cara Mia;
SOSYQCW14626D70223,It's Only Make Believe,Conway Twitty,0.573058,1950s,http://dbpedia.org/resource/It%27s_Only_Make_Believe,Rock,When,Rock Around The Clock;Great Balls of Fire;Heartbreak Hotel;Don't Be Cruel;The Great Pretender;When;Tequila;Lonely Boy;Johnny B. Goode;Bird Dog;All I Have To Do Is Dream;Oh Carol;Teddy Bear;Bye Bye Love;Blue Suede Shoes;Long Tall Sally;
SOTGUPU14F9CD72316,This Ole House,Rosemary Clooney,0.769732,1950s,http://dbpedia.org/resource/This_Ole_House,Jazz Pop,Rags To Riches,You Belong to Me;Vaya Con Dios;Mona Lisa;Unforgettable;Hey There;Wheel Of Fortune;Pretend;Rags To Riches;
SOBESJN150B18AEF40,Oh Carol,Neil Sedaka,0.566626,1950s,http://dbpedia.org/resource/Oh!_Carol,Rock,When,Rock Around The Clock;Great Balls of Fire;Heartbreak Hotel;Don't Be Cruel;The Great Pretender;When;Tequila;Lonely Boy;Johnny B. Goode;Bird Dog;All I Have To Do Is Dream;It's Only Make Believe;Teddy Bear;Bye Bye Love;Blue Suede Shoes;Long Tall Sally;
SOKIFNW12AB0187BF2,Teddy Bear,Elvis Presley,0.525168,1950s,http://dbpedia.org/resource/(Let_Me_Be_Your)_Teddy_Bear,Rock,Heartbreak Hotel,Rock Around The Clock;Great Balls of Fire;Heartbreak Hotel;Don't Be Cruel;The Great Pretender;When;Tequila;Lonely Boy;Johnny B. Goode;Bird Dog;All I Have To Do Is Dream;It's Only Make Believe;Oh Carol;Bye Bye Love;Blue Suede Shoes;Long Tall Sally;
SOVHVQX149F22DED90,Petite Fleur,Chris Barber's Jazz & Blues Band,0.540735,1950s,http://dbpedia.org/resource/Petite_Fleur,Jazz,Delicado,Mack The Knife;Delicado;
SOBZPBM144BF659BBB,Because of You,Tony Bennett,0.216122,1950s,http://dbpedia.org/resource/Because_of_You_(1940_song),Pop Folk World Country,The Battle of New Orleans,The Battle of New Orleans;The Three Bells;
SOQKKZV1373B611D3B,Be My Love,Mario Lanza,0.169128,1950s,http://dbpedia.org/resource/Be_My_Love,Jazz Blues Pop Classical,Little Darlin',Rock Around The Clock;You Belong to Me;Tom Dooley;The Third Man Theme;Here In My Heart;Memories Are Made of This;Music Music Music;The Song from Moulin Rouge;Little Darlin';I Saw Mommy Kissing Santa Claus;That's Amore;When;Mockin' Bird Hill;
SOXSOXY14F91ED4276,My Prayer,The Platters,0.270135,1950s,http://dbpedia.org/resource/My_Prayer,Funk/Soul Pop,Venus,Venus;
SOAZISU13D629D2E9F,Pretend,Nat King Cole,0.314595,1950s,http://dbpedia.org/resource/Pretend_(song),Jazz Pop,You Belong to Me,You Belong to Me;Vaya Con Dios;Mona Lisa;Unforgettable;Hey There;Wheel Of Fortune;This Ole House;Rags To Riches;
SOZCTKT136EC6C444F,Love Me Tender,Elvis Presley,0.20239,1950s,http://dbpedia.org/resource/Love_Me_Tender_(song),Pop Stage&Screen,Three Coins in a Fountain,Love Is A Many Splendoured Thing;Three Coins in a Fountain;Tammy;
SOREUIG146CBC9461D,Tammy,Debbie Reynolds,0.215481,1950s,http://dbpedia.org/resource/Tammy_(song),Pop Stage&Screen,Love Me Tender,Love Is A Many Splendoured Thing;Three Coins in a Fountain;Love Me Tender;
SOAMCHA13AA51087C6,Rags To Riches,Tony Bennett,0.341911,1950s,http://dbpedia.org/resource/Rags_to_Riches_(song),Jazz Pop,You Belong to Me,You Belong to Me;Vaya Con Dios;Mona Lisa;Unforgettable;Hey There;Wheel Of Fortune;This Ole House;Pretend;
SOSPDXI1438653BDB8,Bye Bye Love,The Everly Brothers,0.491873,1950s,http://dbpedia.org/resource/Bye_Bye_Love_(The_Everly_Brothers_song),Rock,When,Rock Around The Clock;Great Balls of Fire;Heartbreak Hotel;Don't Be Cruel;The Great Pretender;When;Tequila;Lonely Boy;Johnny B. Goode;Bird Dog;All I Have To Do Is Dream;It's Only Make Believe;Oh Carol;Teddy Bear;Blue Suede Shoes;Long Tall Sally;
SOSTWMS14F9CD6B797,It's All in the Game,Tommy Edwards,0.50063,1950s,http://dbpedia.org/resource/It%27s_All_in_the_Game_(song),Rock Pop,Little Darlin',Sh-Boom;All Shook Up;Music Music Music;Little Darlin';Singing The Blues;
SOATHRS13939EFAFA1,The Three Bells,The Browns,0.537322,1950s,http://dbpedia.org/resource/The_Three_Bells,Pop Folk World Country,The Battle of New Orleans,The Battle of New Orleans;Because of You;
SODFHZR144B6AEC37A,Blue Suede Shoes,Carl Perkins,0.411848,1950s,http://dbpedia.org/resource/Blue_Suede_Shoes,Rock,Oh Carol,Rock Around The Clock;Great Balls of Fire;Heartbreak Hotel;Don't Be Cruel;The Great Pretender;When;Tequila;Lonely Boy;Johnny B. Goode;Bird Dog;All I Have To Do Is Dream;It's Only Make Believe;Oh Carol;Teddy Bear;Bye Bye Love;Long Tall Sally;
SOARURP144C15DEE6A,Long Tall Sally,Little Richard,0.427288,1950s,http://dbpedia.org/resource/Long_Tall_Sally,Rock,When,Rock Around The Clock;Great Balls of Fire;Heartbreak Hotel;Don't Be Cruel;The Great Pretender;When;Tequila;Lonely Boy;Johnny B. Goode;Bird Dog;All I Have To Do Is Dream;It's Only Make Believe;Oh Carol;Teddy Bear;Bye Bye Love;Blue Suede Shoes;
SOMDXDV14F8CFC42A4,Cara Mia,David Whitfield,0.541701,1950s,http://dbpedia.org/resource/Cara_Mia,Pop,Here In My Heart,Here In My Heart;Mister Sandman;Secret Love;Volare;Diana;The Thing;That's Amore;I Need You Now;Wanted;Mambo Italiano;
